Time,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,
2366.000000,1.814190e+02,6.222551e-01,2.499921e-02,-1.621980e+00,2.592951e+01,2.282688e+02,9.002360e-02,-1.657318e-02,-3.147542e-03,-2.288134e-02,-4.577857e-01,2.075998e-01,-5.279962e-02,1.753754e-03,4.182132e-04,-4.127999e-01,8.684451e-01,-1.861351e-01,2.322433e-01,
2367.000000,1.815080e+02,6.035549e-01,2.115806e-02,-1.620753e+00,2.545972e+01,2.285474e+02,8.808041e-02,-2.077837e-02,-4.439265e-03,2.248824e-02,-4.784460e-01,3.579644e-01,-5.279951e-02,1.749616e-03,4.172463e-04,-4.184418e-01,8.733450e-01,-1.634596e-01,2.205443e-01,
2368.000000,1.815951e+02,5.809113e-01,1.655528e-02,-1.589880e+00,2.498667e+01,2.290063e+02,8.602478e-02,-2.440587e-02,-4.546643e-03,3.263370e-02,-4.614146e-01,5.610757e-01,-5.279941e-02,1.745487e-03,4.162815e-04,-4.237927e-01,8.776350e-01,-1.406689e-01,2.086930e-01,
2369.000000,1.816800e+02,5.549208e-01,1.239755e-02,-1.565592e+00,2.453827e+01,2.296313e+02,8.377571e-02,-2.750673e-02,-3.671411e-03,1.306203e-02,-4.396841e-01,6.572371e-01,-5.279931e-02,1.741369e-03,4.153190e-04,-4.288486e-01,8.813120e-01,-1.177792e-01,1.966978e-01,
2370.000000,1.817626e+02,5.260194e-01,9.338019e-03,-1.566327e+00,2.409415e+01,2.302483e+02,8.141883e-02,-3.023189e-02,-2.376014e-03,-1.570858e-02,-4.521003e-01,5.530860e-01,-5.279920e-02,1.737260e-03,4.143587e-04,-4.336059e-01,8.843735e-01,-9.480661e-02,1.845671e-01,
2371.000000,1.818428e+02,4.945730e-01,7.739781e-03,-1.597511e+00,2.363372e+01,2.307377e+02,7.893853e-02,-3.260529e-02,-7.841314e-04,-4.682508e-02,-4.674089e-01,4.412295e-01,-5.279910e-02,1.733161e-03,4.134006e-04,-4.380613e-01,8.868174e-01,-7.176713e-02,1.723095e-01,
2372.000000,1.819204e+02,4.609113e-01,7.798863e-03,-1.660310e+00,2.316370e+01,2.311805e+02,7.628700e-02,-3.467236e-02,8.970978e-04,-7.894914e-02,-4.704089e-01,4.643614e-01,-5.279900e-02,1.729072e-03,4.124448e-04,-4.422117e-01,8.886420e-01,-4.867681e-02,1.599334e-01,
2373.000000,1.819954e+02,4.252871e-01,9.404821e-03,-1.753808e+00,2.269792e+01,2.316864e+02,7.354492e-02,-3.655631e-02,2.215991e-03,-1.064176e-01,-4.593234e-01,5.461003e-01,-5.279890e-02,1.724992e-03,4.114912e-04,-4.460540e-01,8.898461e-01,-2.555175e-02,1.474476e-01,
2374.000000,1.820676e+02,3.878029e-01,1.191902e-02,-1.865898e+00,2.224568e+01,2.322451e+02,7.090926e-02,-3.840564e-02,2.670269e-03,-1.146937e-01,-4.452699e-01,5.566264e-01,-5.279879e-02,1.720923e-03,4.105397e-04,-4.495856e-01,8.904288e-01,-2.408067e-03,1.348607e-01,
2375.000000,1.821373e+02,3.484541e-01,1.436693e-02,-1.970867e+00,2.180821e+01,2.327790e+02,6.852607e-02,-4.030160e-02,2.035671e-03,-8.968931e-02,-4.295934e-01,4.978528e-01,-5.279869e-02,1.716863e-03,4.095905e-04,-4.528040e-01,8.903899e-01,2.073810e-02,1.221816e-01,
2376.000000,1.822048e+02,3.072326e-01,1.581836e-02,-2.037385e+00,2.138888e+01,2.332450e+02,6.648262e-02,-4.213929e-02,7.257968e-04,-3.844450e-02,-4.083989e-01,4.296710e-01,-5.279859e-02,1.712813e-03,4.086434e-04,-4.557069e-01,8.897293e-01,4.387062e-02,1.094191e-01,
2377.000000,1.822704e+02,2.642712e-01,1.587221e-02,-2.047692e+00,2.098971e+01,2.336492e+02,6.479081e-02,-4.375272e-02,-6.551621e-04,1.929300e-02,-3.906937e-01,3.786903e-01,-5.279849e-02,1.708772e-03,4.076986e-04,-4.582921e-01,8.884475e-01,6.697336e-02,9.658205e-02,
2378.000000,1.823344e+02,2.198131e-01,1.454388e-02,-2.000603e+00,2.060590e+01,2.340169e+02,6.340011e-02,-4.512700e-02,-2.004801e-03,7.433843e-02,-3.776648e-01,3.632086e-01,-5.279839e-02,1.704742e-03,4.067559e-04,-4.605579e-01,8.865455e-01,9.003021e-02,8.367948e-02,
2379.000000,1.823973e+02,1.740816e-01,1.184883e-02,-1.899684e+00,2.023261e+01,2.343891e+02,6.230557e-02,-4.630093e-02,-3.388337e-03,1.269466e-01,-3.698777e-01,3.896777e-01,-5.279830e-02,1.700720e-03,4.058154e-04,-4.625027e-01,8.840246e-01,1.130251e-01,7.072039e-02,
2380.000000,1.824592e+02,1.272673e-01,7.750028e-03,-1.747209e+00,1.986508e+01,2.347979e+02,6.150953e-02,-4.729876e-02,-4.822751e-03,1.777999e-01,-3.658671e-01,4.329978e-01,-5.279820e-02,1.696709e-03,4.048771e-04,-4.641249e-01,8.808866e-01,1.359420e-01,5.771381e-02,
2381.000000,1.825204e+02,7.956986e-02,2.299732e-03,-1.547171e+00,1.949951e+01,2.352404e+02,6.102728e-02,-4.805466e-02,-6.044707e-03,2.210955e-01,-3.663543e-01,4.495684e-01,-5.279810e-02,1.692707e-03,4.039410e-04,-4.654235e-01,8.771338e-01,1.587649e-01,4.466882e-02,
2382.000000,1.825813e+02,3.132269e-02,-3.973502e-03,-1.316318e+00,1.913847e+01,2.356918e+02,6.090152e-02,-4.839711e-02,-6.458736e-03,2.393425e-01,-3.574777e-01,4.442979e-01,-5.279800e-02,1.688715e-03,4.030070e-04,-4.663976e-01,8.727688e-01,1.814779e-01,3.159451e-02,
2383.000000,1.826423e+02,-1.703819e-02,-1.017980e-02,-1.083759e+00,1.879526e+01,2.361344e+02,6.114630e-02,-4.824339e-02,-5.776630e-03,2.201920e-01,-3.258977e-01,4.402530e-01,-5.279791e-02,1.684732e-03,4.020752e-04,-4.670462e-01,8.677947e-01,2.040652e-01,1.850001e-02,
2384.000000,1.827037e+02,-6.505495e-02,-1.534381e-02,-8.859944e-01,1.849437e+01,2.365782e+02,6.169767e-02,-4.775443e-02,-4.525672e-03,1.720599e-01,-2.736632e-01,4.484308e-01,-5.279781e-02,1.680759e-03,4.011455e-04,-4.673691e-01,8.622149e-01,2.265110e-01,5.394444e-03,
2385.000000,1.827658e+02,-1.125138e-01,-1.929670e-02,-7.406821e-01,1.824939e+01,2.370350e+02,6.245291e-02,-4.714477e-02,-3.408985e-03,1.180839e-01,-2.160866e-01,4.652096e-01,-5.279771e-02,1.676795e-03,4.002180e-04,-4.673659e-01,8.560334e-01,2.487997e-01,-7.713047e-03,
2386.000000,1.828287e+02,-1.593015e-01,-2.220608e-02,-6.499486e-01,1.806362e+01,2.375181e+02,6.340183e-02,-4.641191e-02,-2.437421e-03,6.357530e-02,-1.556275e-01,5.015683e-01,-5.279762e-02,1.672841e-03,3.992926e-04,-4.670365e-01,8.492545e-01,2.709157e-01,-2.081333e-02,
2387.000000,1.828926e+02,-2.052939e-01,-2.422329e-02,-6.121777e-01,1.793668e+01,2.380425e+02,6.454137e-02,-4.551246e-02,-1.494542e-03,8.833835e-03,-9.537572e-02,5.542641e-01,-5.279752e-02,1.668896e-03,3.983694e-04,-4.663812e-01,8.418831e-01,2.928436e-01,-3.389726e-02,
2388.000000,1.829578e+02,-2.502942e-01,-2.529091e-02,-6.289527e-01,1.786634e+01,2.386188e+02,6.582996e-02,-4.447443e-02,-6.940151e-04,-4.154018e-02,-4.793163e-02,5.927045e-01,-5.279743e-02,1.664961e-03,3.974483e-04,-4.654004e-01,8.339242e-01,3.145682e-01,-4.695574e-02,
2389.000000,1.830244e+02,-2.941522e-01,-2.552318e-02,-6.943871e-01,1.783449e+01,2.392263e+02,6.731909e-02,-4.320668e-02,2.429255e-04,-8.887224e-02,-1.832439e-02,6.209581e-01,-5.279733e-02,1.661035e-03,3.965293e-04,-4.640947e-01,8.253835e-01,3.360742e-01,-5.997966e-02,
2390.000000,1.830925e+02,-3.366116e-01,-2.471633e-02,-8.055124e-01,1.782679e+01,2.398618e+02,6.899429e-02,-4.166283e-02,1.420679e-03,-1.329902e-01,1.916113e-03,6.517371e-01,-5.279724e-02,1.657118e-03,3.956125e-04,-4.624649e-01,8.162669e-01,3.573466e-01,-7.295994e-02,
2391.000000,1.831624e+02,-3.773796e-01,-2.259769e-02,-9.599928e-01,1.783929e+01,2.405292e+02,7.083497e-02,-3.982420e-02,2.858274e-03,-1.757130e-01,2.299984e-02,6.826615e-01,-5.279715e-02,1.653211e-03,3.946977e-04,-4.605123e-01,8.065808e-01,3.783707e-01,-8.588754e-02,
2392.000000,1.832342e+02,-4.161719e-01,-1.895676e-02,-1.155947e+00,1.786606e+01,2.412201e+02,7.287008e-02,-3.771869e-02,4.437350e-03,-2.154529e-01,2.655211e-02,6.959260e-01,-5.279705e-02,1.649313e-03,3.937851e-04,-4.582380e-01,7.963321e-01,3.991317e-01,-9.875347e-02,
2393.000000,1.833082e+02,-4.527734e-01,-1.383545e-02,-1.385667e+00,1.787966e+01,2.419192e+02,7.515073e-02,-3.546347e-02,5.744479e-03,-2.413343e-01,-5.292941e-03,7.010869e-01,-5.279696e-02,1.645425e-03,3.928746e-04,-4.556436e-01,7.855279e-01,4.196152e-01,-1.115488e-01,
2394.000000,1.833846e+02,-4.870837e-01,-7.698650e-03,-1.631263e+00,1.784849e+01,2.426222e+02,7.769788e-02,-3.314981e-02,6.412708e-03,-2.461566e-01,-6.089568e-02,7.048390e-01,-5.279687e-02,1.641545e-03,3.919662e-04,-4.527310e-01,7.741758e-01,4.398069e-01,-1.242645e-01,
2395.000000,1.834637e+02,-5.190398e-01,-1.212522e-03,-1.872298e+00,1.775725e+01,2.433235e+02,8.048481e-02,-3.074706e-02,6.453885e-03,-2.329558e-01,-1.220064e-01,6.952019e-01,-5.279678e-02,1.637675e-03,3.910599e-04,-4.495021e-01,7.622837e-01,4.596927e-01,-1.368918e-01,
2396.000000,1.835457e+02,-5.485037e-01,5.113496e-03,-2.094790e+00,1.760739e+01,2.440005e+02,8.342093e-02,-2.814518e-02,6.145368e-03,-2.107288e-01,-1.763216e-01,6.527005e-01,-5.279668e-02,1.633815e-03,3.901557e-04,-4.459591e-01,7.498599e-01,4.792588e-01,-1.494220e-01,
2397.000000,1.836306e+02,-5.752309e-01,1.104864e-02,-2.293397e+00,1.740595e+01,2.446142e+02,8.639356e-02,-2.525852e-02,5.712117e-03,-1.863413e-01,-2.254828e-01,5.679397e-01,-5.279659e-02,1.629963e-03,3.892536e-04,-4.421044e-01,7.369133e-01,4.984914e-01,-1.618462e-01,
2398.000000,1.837184e+02,-5.989123e-01,1.652795e-02,-2.467486e+00,1.716010e+01,2.451312e+02,8.924623e-02,-2.204971e-02,5.242772e-03,-1.619184e-01,-2.641107e-01,4.636621e-01,-5.279650e-02,1.626121e-03,3.883536e-04,-4.379408e-01,7.234527e-01,5.173773e-01,-1.741559e-01,
2399.000000,1.838090e+02,-6.192302e-01,2.150499e-02,-2.616717e+00,1.688614e+01,2.455480e+02,9.180214e-02,-1.853730e-02,4.694703e-03,-1.361464e-01,-2.787593e-01,3.758188e-01,-5.279641e-02,1.622288e-03,3.874557e-04,-4.334710e-01,7.094876e-01,5.359031e-01,-1.863425e-01,
2400.000000,1.839019e+02,-6.358951e-01,2.588715e-02,-2.738310e+00,1.661319e+01,2.458967e+02,9.392674e-02,-1.476504e-02,4.017329e-03,-1.050674e-01,-2.598508e-01,3.324531e-01,-5.279632e-02,1.618464e-03,3.865598e-04,-4.286981e-01,6.950279e-01,5.540560e-01,-1.983974e-01,
2401.000000,1.839966e+02,-6.486681e-01,2.955919e-02,-2.824484e+00,1.637486e+01,2.462267e+02,9.554942e-02,-1.074226e-02,3.324577e-03,-6.539553e-02,-2.114735e-01,3.374380e-01,-5.279623e-02,1.614649e-03,3.856660e-04,-4.236255e-01,6.800836e-01,5.718233e-01,-2.103124e-01,
2402.000000,1.840928e+02,-6.573047e-01,3.256079e-02,-2.867000e+00,1.619606e+01,2.465806e+02,9.659454e-02,-6.492271e-03,2.701740e-03,-1.828850e-02,-1.431006e-01,3.761602e-01,-5.279615e-02,1.610843e-03,3.847743e-04,-4.182566e-01,6.646651e-01,5.891926e-01,-2.220792e-01,
2403.000000,1.841896e+02,-6.616108e-01,3.494614e-02,-2.860138e+00,1.609150e+01,2.469831e+02,9.700115e-02,-2.095427e-03,2.081461e-03,3.248558e-02,-6.521289e-02,4.298841e-01,-5.279606e-02,1.607047e-03,3.838846e-04,-4.125952e-01,6.487833e-01,6.061519e-01,-2.336894e-01,
2404.000000,1.842865e+02,-6.614935e-01,3.664726e-02,-2.802195e+00,1.606591e+01,2.474414e+02,9.672448e-02,2.322563e-03,1.271360e-03,8.296056e-02,1.342198e-02,4.857397e-01,-5.279597e-02,1.603259e-03,3.829970e-04,-4.066451e-01,6.324493e-01,6.226892e-01,-2.451352e-01,
2405.000000,1.843828e+02,-6.569974e-01,3.737361e-02,-2.694828e+00,1.611787e+01,2.479522e+02,9.572867e-02,6.645105e-03,1.109177e-04,1.312524e-01,8.893472e-02,5.348886e-01,-5.279588e-02,1.599481e-03,3.821115e-04,-4.004105e-01,6.156744e-01,6.387930e-01,-2.564085e-01,
2406.000000,1.844778e+02,-6.482684e-01,3.672947e-02,-2.541136e+00,1.624839e+01,2.484962e+02,9.399247e-02,1.076948e-02,-1.487114e-03,1.753739e-01,1.736051e-01,5.455851e-01,-5.279580e-02,1.595711e-03,3.812280e-04,-3.938958e-01,5.984705e-01,6.544521e-01,-2.675015e-01,
2407.000000,1.845706e+02,-6.355072e-01,3.438691e-02,-2.350233e+00,1.646773e+01,2.490194e+02,9.156449e-02,1.471111e-02,-3.239520e-03,2.038289e-01,2.680256e-01,4.861276e-01,-5.279571e-02,1.591951e-03,3.803465e-04,-3.871053e-01,5.808495e-01,6.696556e-01,-2.784065e-01,
2408.000000,1.846608e+02,-6.188339e-01,3.052899e-02,-2.144489e+00,1.677755e+01,2.494674e+02,8.869246e-02,1.863082e-02,-4.360543e-03,2.008769e-01,3.501425e-01,3.956954e-01,-5.279562e-02,1.588200e-03,3.794671e-04,-3.800438e-01,5.628237e-01,6.843929e-01,-2.891159e-01,
2409.000000,1.847480e+02,-5.982113e-01,2.609597e-02,-1.958985e+00,1.715544e+01,2.498437e+02,8.577410e-02,2.266843e-02,-4.135655e-03,1.620896e-01,3.940639e-01,3.842381e-01,-5.279554e-02,1.584457e-03,3.785897e-04,-3.727163e-01,5.444058e-01,6.986536e-01,-2.996222e-01,
2410.000000,1.848323e+02,-5.735794e-01,2.231506e-02,-1.821254e+00,1.756664e+01,2.502573e+02,8.295262e-02,2.655114e-02,-3.387915e-03,1.134246e-01,4.285397e-01,4.617777e-01,-5.279545e-02,1.580724e-03,3.777143e-04,-3.651277e-01,5.256086e-01,7.124278e-01,-3.099183e-01,
2411.000000,1.849140e+02,-5.451309e-01,1.960603e-02,-1.735508e+00,1.800510e+01,2.507679e+02,8.036813e-02,3.030277e-02,-1.986031e-03,5.906778e-02,4.483684e-01,5.617891e-01,-5.279537e-02,1.576999e-03,3.768410e-04,-3.572834e-01,5.064453e-01,7.257059e-01,-3.199969e-01,
2412.000000,1.849931e+02,-5.131340e-01,1.814974e-02,-1.698114e+00,1.846601e+01,2.513453e+02,7.797873e-02,3.366795e-02,-8.164883e-04,1.542613e-02,4.692490e-01,5.729610e-01,-5.279528e-02,1.573283e-03,3.759696e-04,-3.491888e-01,4.869292e-01,7.384787e-01,-3.298510e-01,
2413.000000,1.850700e+02,-4.780553e-01,1.743717e-02,-1.692399e+00,1.895136e+01,2.518552e+02,7.580220e-02,3.637115e-02,-8.306801e-04,2.174889e-03,5.030669e-01,4.167203e-01,-5.279520e-02,1.569576e-03,3.751003e-04,-3.408495e-01,4.670740e-01,7.507372e-01,-3.394739e-01,
2414.000000,1.851448e+02,-4.405830e-01,1.619550e-02,-1.682315e+00,1.945968e+01,2.521521e+02,7.388839e-02,3.845835e-02,-1.871920e-03,2.515812e-02,5.046215e-01,1.730437e-01,-5.279511e-02,1.565878e-03,3.742330e-04,-3.322713e-01,4.468936e-01,7.624729e-01,-3.488588e-01,
2415.000000,1.852177e+02,-4.012836e-01,1.351173e-02,-1.637379e+00,1.995671e+01,2.522221e+02,7.192676e-02,4.005402e-02,-3.636417e-03,6.751357e-02,4.868074e-01,-1.926042e-02,-5.279503e-02,1.562189e-03,3.733677e-04,-3.234602e-01,4.264020e-01,7.736775e-01,-3.579992e-01,
2416.000000,1.852887e+02,-3.605829e-01,8.867098e-03,-1.547152e+00,2.043725e+01,2.521297e+02,6.994679e-02,4.130372e-02,-5.648734e-03,1.126103e-01,4.768677e-01,-1.507747e-01,-5.279495e-02,1.558509e-03,3.725045e-04,-3.144222e-01,4.056136e-01,7.843433e-01,-3.668888e-01,
2417.000000,1.853576e+02,-3.187522e-01,2.264059e-03,-1.412617e+00,2.091525e+01,2.519558e+02,6.796191e-02,4.232385e-02,-7.516343e-03,1.561799e-01,4.814415e-01,-1.786370e-01,-5.279486e-02,1.554837e-03,3.716432e-04,-3.051637e-01,3.845428e-01,7.944627e-01,-3.755214e-01,
2418.000000,1.854246e+02,-2.759542e-01,-5.924189e-03,-1.238308e+00,2.140188e+01,2.518014e+02,6.602855e-02,4.328212e-02,-8.676817e-03,1.890032e-01,4.910235e-01,-1.223780e-01,-5.279478e-02,1.551175e-03,3.707839e-04,-2.956911e-01,3.632045e-01,8.040288e-01,-3.838910e-01,
2419.000000,1.854897e+02,-2.320969e-01,-1.450037e-02,-1.049012e+00,2.188766e+01,2.516935e+02,6.427849e-02,4.448434e-02,-8.164600e-03,1.810345e-01,4.740399e-01,-1.091612e-01,-5.279470e-02,1.547521e-03,3.699265e-04,-2.860110e-01,3.416135e-01,8.130349e-01,-3.919920e-01,
2420.000000,1.855533e+02,-1.869267e-01,-2.179748e-02,-8.932616e-01,2.233654e+01,2.515463e+02,6.295618e-02,4.584821e-02,-6.327286e-03,1.248594e-01,4.198166e-01,-1.949588e-01,-5.279462e-02,1.543875e-03,3.690712e-04,-2.761301e-01,3.197848e-01,8.214746e-01,-3.998185e-01,
2421.000000,1.856158e+02,-1.404856e-01,-2.718851e-02,-8.032741e-01,2.272672e+01,2.513027e+02,6.207331e-02,4.698554e-02,-4.491615e-03,5.438669e-02,3.615782e-01,-2.890890e-01,-5.279454e-02,1.540239e-03,3.682179e-04,-2.660553e-01,2.977338e-01,8.293420e-01,-4.073653e-01,
2422.000000,1.856776e+02,-9.308018e-02,-3.095276e-02,-7.815224e-01,2.306827e+01,2.509908e+02,6.149517e-02,4.776925e-02,-3.101876e-03,-1.002330e-02,3.249974e-01,-3.255971e-01,-5.279446e-02,1.536611e-03,3.673665e-04,-2.557936e-01,2.754758e-01,8.366317e-01,-4.146270e-01,
2423.000000,1.857388e+02,-4.504071e-02,-3.347471e-02,-8.203904e-01,2.338682e+01,2.506747e+02,6.112744e-02,4.826990e-02,-1.961787e-03,-6.675727e-02,3.165449e-01,-2.970132e-01,-5.279437e-02,1.532991e-03,3.665171e-04,-2.453521e-01,2.530263e-01,8.433386e-01,-4.215988e-01,
2424.000000,1.857999e+02,3.409331e-03,-3.482968e-02,-9.147325e-01,2.370852e+01,2.504089e+02,6.096093e-02,4.860747e-02,-7.177696e-04,-1.218984e-01,3.303625e-01,-2.294418e-01,-5.279429e-02,1.529381e-03,3.656696e-04,-2.347381e-01,2.304011e-01,8.494580e-01,-4.282757e-01,
2425.000000,1.858609e+02,5.216018e-02,-3.475172e-02,-1.066205e+00,2.405193e+01,2.502219e+02,6.103388e-02,4.886016e-02,8.683646e-04,-1.803323e-01,3.608506e-01,-1.386681e-01,-5.279422e-02,1.525779e-03,3.648241e-04,-2.239590e-01,2.076159e-01,8.549856e-01,-4.346531e-01,
2426.000000,1.859221e+02,1.011308e-01,-3.288638e-02,-1.278182e+00,2.443163e+01,2.501348e+02,6.139919e-02,4.906776e-02,2.921819e-03,-2.442109e-01,4.011322e-01,-3.193648e-02,-5.279414e-02,1.522185e-03,3.639806e-04,-2.130222e-01,1.846867e-01,8.599175e-01,-4.407267e-01,
2427.000000,1.859838e+02,1.501780e-01,-2.906670e-02,-1.548029e+00,2.484727e+01,2.501607e+02,6.213678e-02,4.898671e-02,4.694401e-03,-2.937296e-01,4.288383e-01,8.535531e-02,-5.279406e-02,1.518601e-03,3.631390e-04,-2.019355e-01,1.616294e-01,8.642503e-01,-4.464923e-01,
2428.000000,1.860465e+02,1.988195e-01,-2.421295e-02,-1.844480e+00,2.526837e+01,2.502917e+02,6.329501e-02,4.815620e-02,4.655628e-03,-2.884613e-01,4.029906e-01,1.673876e-01,-5.279398e-02,1.515024e-03,3.622994e-04,-1.907065e-01,1.384601e-01,8.679809e-01,-4.519457e-01,
2429.000000,1.861105e+02,2.462880e-01,-2.025342e-02,-2.108168e+00,2.563912e+01,2.504688e+02,6.479417e-02,4.670908e-02,3.109358e-03,-2.329703e-01,3.342814e-01,1.749559e-01,-5.279390e-02,1.511457e-03,3.614617e-04,-1.793430e-01,1.151950e-01,8.711067e-01,-4.570834e-01,
2430.000000,1.861762e+02,2.922003e-01,-1.793751e-02,-2.308830e+00,2.593997e+01,2.506299e+02,6.658992e-02,4.510303e-02,1.573755e-03,-1.681594e-01,2.694894e-01,1.424589e-01,-5.279382e-02,1.507897e-03,3.606259e-04,-1.678529e-01,9.185034e-02,8.736255e-01,-4.619018e-01,
2431.000000,1.862437e+02,3.364906e-01,-1.690504e-02,-2.446810e+00,2.618367e+01,2.507562e+02,6.858631e-02,4.347307e-02,5.838241e-04,-1.090379e-01,2.208021e-01,1.120812e-01,-5.279374e-02,1.504347e-03,3.597921e-04,-1.562443e-01,6.844243e-02,8.755356e-01,-4.663975e-01,
2432.000000,1.863134e+02,3.791077e-01,-1.665971e-02,-2.528377e+00,2.638608e+01,2.508605e+02,7.075523e-02,4.174141e-02,-3.670445e-05,-5.489377e-02,1.862990e-01,1.002071e-01,-5.279367e-02,1.500804e-03,3.589602e-04,-1.445252e-01,4.498758e-02,8.768357e-01,-4.705675e-01,
2433.000000,1.863853e+02,4.199025e-01,-1.694975e-02,-2.557332e+00,2.656006e+01,2.509631e+02,7.307706e-02,3.981622e-02,-5.202356e-04,-3.469272e-03,1.636277e-01,1.084824e-01,-5.279359e-02,1.497270e-03,3.581302e-04,-1.327039e-01,2.150217e-02,8.775247e-01,-4.744089e-01,
2434.000000,1.864596e+02,4.586433e-01,-1.773636e-02,-2.535612e+00,2.671663e+01,2.510835e+02,7.552526e-02,3.762309e-02,-1.054397e-03,4.662985e-02,1.513006e-01,1.353485e-01,-5.279351e-02,1.493745e-03,3.573021e-04,-1.207884e-01,-1.997424e-03,8.776022e-01,-4.779191e-01,
2435.000000,1.865364e+02,4.950331e-01,-1.913902e-02,-2.464240e+00,2.686562e+01,2.512402e+02,7.805484e-02,3.510496e-02,-1.774992e-03,9.592349e-02,1.482668e-01,1.812419e-01,-5.279344e-02,1.490228e-03,3.564760e-04,-1.087872e-01,-2.549480e-02,8.770681e-01,-4.810956e-01,
2436.000000,1.866157e+02,5.287259e-01,-2.139009e-02,-2.344100e+00,2.701602e+01,2.514535e+02,8.060866e-02,3.222212e-02,-2.767700e-03,1.441544e-01,1.540476e-01,2.491966e-01,-5.279336e-02,1.486720e-03,3.556517e-04,-9.670866e-02,-4.897357e-02,8.759229e-01,-4.839363e-01,
2437.000000,1.866976e+02,5.593543e-01,-2.475618e-02,-2.176557e+00,2.717729e+01,2.517431e+02,8.312496e-02,2.895845e-02,-4.044516e-03,1.906228e-01,1.694266e-01,3.378397e-01,-5.279329e-02,1.483219e-03,3.548294e-04,-8.456110e-02,-7.241734e-02,8.741671e-01,-4.864393e-01,
2438.000000,1.867819e+02,5.865460e-01,-2.947612e-02,-1.963875e+00,2.736059e+01,2.521223e+02,8.554710e-02,2.533677e-02,-5.504782e-03,2.343964e-01,1.976465e-01,4.314007e-01,-5.279321e-02,1.479727e-03,3.540090e-04,-7.235304e-02,-9.580977e-02,8.718022e-01,-4.886028e-01,
2439.000000,1.868686e+02,6.099632e-01,-3.565463e-02,-1.710207e+00,2.757603e+01,2.525927e+02,8.782254e-02,2.143656e-02,-6.878770e-03,2.726088e-01,2.373750e-01,5.062475e-01,-5.279314e-02,1.476244e-03,3.531905e-04,-6.009298e-02,-1.191345e-01,8.688296e-01,-4.904254e-01,
2440.000000,1.869575e+02,6.294349e-01,-4.286816e-02,-1.425627e+00,2.782503e+01,2.531199e+02,8.990856e-02,1.747617e-02,-7.478562e-03,2.950088e-01,2.622151e-01,5.401641e-01,-5.279306e-02,1.472769e-03,3.523738e-04,-4.778947e-02,-1.423754e-01,8.652515e-01,-4.919059e-01,
2441.000000,1.870484e+02,6.449828e-01,-5.015894e-02,-1.131873e+00,2.808495e+01,2.536645e+02,9.183854e-02,1.366437e-02,-6.777268e-03,2.880995e-01,2.489324e-01,5.318707e-01,-5.279299e-02,1.469302e-03,3.515591e-04,-3.545110e-02,-1.655161e-01,8.610703e-01,-4.930433e-01,
2442.000000,1.871412e+02,6.568228e-01,-5.607882e-02,-8.624743e-01,2.830886e+01,2.541845e+02,9.368092e-02,1.011051e-02,-4.666900e-03,2.411471e-01,1.846554e-01,5.015272e-01,-5.279292e-02,1.465843e-03,3.507462e-04,-2.308647e-02,-1.885404e-01,8.562890e-01,-4.938368e-01,
2443.000000,1.872356e+02,6.650554e-01,-5.976578e-02,-6.470611e-01,2.846110e+01,2.546589e+02,9.523711e-02,6.405361e-03,-2.486840e-03,1.819245e-01,1.092295e-01,4.465270e-01,-5.279284e-02,1.462393e-03,3.499352e-04,-1.070421e-02,-2.114325e-01,8.509109e-01,-4.942860e-01,
2444.000000,1.873314e+02,6.694612e-01,-6.141122e-02,-4.937604e-01,2.853377e+01,2.550734e+02,9.626030e-02,2.303842e-03,-1.043834e-03,1.276899e-01,3.980916e-02,3.824898e-01,-5.279277e-02,1.458951e-03,3.491261e-04,1.687055e-03,-2.341762e-01,8.449396e-01,-4.943904e-01,
2445.000000,1.874279e+02,6.696019e-01,-6.192276e-02,-3.926978e-01,2.853578e+01,2.554237e+02,9.658315e-02,-2.054263e-03,-2.198941e-05,7.418718e-02,-3.893314e-02,3.201505e-01,-5.279270e-02,1.455517e-03,3.483189e-04,1.407867e-02,-2.567558e-01,8.383794e-01,-4.941503e-01,
2446.000000,1.875244e+02,6.653259e-01,-6.148784e-02,-3.456024e-01,2.845499e+01,2.557080e+02,9.613959e-02,-6.493669e-03,9.163785e-04,1.943246e-02,-1.242637e-01,2.453106e-01,-5.279262e-02,1.452091e-03,3.475135e-04,2.646199e-02,-2.791555e-01,8.312347e-01,-4.935656e-01,
2447.000000,1.876199e+02,6.566327e-01,-6.004943e-02,-3.539374e-01,2.828730e+01,2.559144e+02,9.489217e-02,-1.086208e-02,2.026185e-03,-3.654607e-02,-2.106228e-01,1.657864e-01,-5.279255e-02,1.448673e-03,3.467100e-04,3.882838e-02,-3.013596e-01,8.235106e-01,-4.926370e-01,
2448.000000,1.877139e+02,6.436599e-01,-5.735332e-02,-4.166503e-01,2.803446e+01,2.560437e+02,9.285290e-02,-1.504221e-02,3.425300e-03,-8.772158e-02,-2.940104e-01,9.629177e-02,-5.279248e-02,1.445264e-03,3.459083e-04,5.116920e-02,-3.233527e-01,8.152125e-01,-4.913650e-01,
